delivery_id,customer_name,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
25319,Sara Thomas,ecom express,clothing,ev van,two day,central,stormy,109.4,38.25,57:18.0,58:54.0,no,delivered,5,661.75
25320,Tina Wilson,delhivery,pharmacy,scooter,standard,west,clear,72.7,23.58,18:30.0,19:18.0,no,delivered,4,434.24
25321,Dennis Soto,delhivery,documents,van,same day,north,cold,132.4,35.41,18:54.0,21:12.0,no,delivered,4,868.23
25322,Kristina Allen,delhivery,groceries,bike,standard,south,clear,82.1,24.23,17:48.0,20:12.0,no,delivered,4,483.19
25323,Jake Brown,shadowfax,cosmetics,bike,express,central,rainy,93.1,32.22,38:48.0,33:18.0,yes,delayed,3,612.16
25324,Phillip Greene,ecom express,fragile items,van,two day,west,clear,79.3,4.62,55:18.0,55:54.0,no,delivered,4,410.36
25325,Elijah Smith,blue dart,furniture,ev bike,express,west,rainy,188.4,30.27,01:00.0,42:48.0,yes,delayed,2,1082.81
25326,Ryan Thornton MD,amazon logistics,pharmacy,ev bike,standard,west,rainy,252.7,47.61,34:06.0,37:18.0,no,delivered,4,1406.33
25327,Aaron Anderson,xpressbees,electronics,ev bike,two day,south,foggy,169.1,2.78,00:54.0,04:54.0,no,delivered,4,853.84
25328,Michelle Bridges,ekart,documents,bike,same day,central,cold,252.5,44.65,32:36.0,33:12.0,no,delivered,5,1496.45
25329,Donald Wallace,delhivery,cosmetics,bike,express,north,hot,195.3,18.3,42:24.0,43:30.0,no,delivered,4,1081.4
25330,Paul Massey,fedex,pharmacy,scooter,two day,central,cold,175.7,17.69,05:00.0,05:36.0,no,delivered,5,931.57
25331,Logan Mccullough,delhivery,electronics,scooter,same day,south,foggy,288.8,34.79,48:36.0,36:54.0,yes,delayed,2,1632.7206
25332,Sean Jackson,blue dart,automobile parts,truck,same day,south,clear,234.3,44.93,34:12.0,31:24.0,yes,delayed,3,1406.29
25333,Stephanie Weiss,fedex,groceries,truck,same day,west,clear,57.6,8.08,13:48.0,13:48.0,no,delivered,4,412.24
25334,Bradley Brooks,amazon logistics,documents,scooter,standard,east,rainy,177.7,21.72,27:54.0,29:48.0,no,delivered,4,953.66
25335,Shaun Larsen,ecom express,furniture,ev bike,standard,central,hot,37.1,5.76,15:00.0,15:42.0,no,delivered,4,202.78
25336,Carly Griffin,shadowfax,groceries,ev bike,same day,central,rainy,3.6,12.26,06:06.0,08:24.0,no,delivered,3,145.28
25337,Joshua Washington,ekart,furniture,scooter,two day,central,stormy,127.1,27.84,58:54.0,00:42.0,no,delivered,5,719.02
25338,Casey Murphy,ekart,clothing,truck,two day,east,cold,81,48.58,54:00.0,56:06.0,no,delivered,3,550.74
25339,Ashley Key,shadowfax,clothing,scooter,standard,central,hot,276.8,17.14,38:30.0,39:42.0,no,delivered,4,1435.42
25340,Sara Barrett,blue dart,automobile parts,bike,standard,west,stormy,265.3,1.66,36:12.0,38:30.0,no,delivered,4,1331.48
25341,John Morrow,fedex,cosmetics,ev bike,two day,south,rainy,198.3,37.6,06:30.0,07:48.0,no,delivered,5,1104.3
25342,Michael Bell,xpressbees,groceries,bike,standard,east,foggy,9.7,0.81,10:54.0,13:00.0,no,delivered,3,95.6674
25343,Joe Greene,amazon logistics,fragile items,scooter,same day,south,cold,33.3,14.63,09:36.0,11:18.0,no,delivered,5,310.39
25344,Kimberly Wilson,delhivery,fragile items,scooter,express,south,foggy,77.8,29.06,41:42.0,31:48.0,yes,delayed,3,526.18
25345,Sarah Moreno,ekart,cosmetics,ev van,standard,west,clear,195.1,2.47,28:18.0,31:30.0,no,delivered,5,982.91
25346,Daniel Bruce,ekart,cosmetics,truck,two day,east,foggy,164.1,34.56,02:00.0,04:24.0,no,delivered,4,924.18
25347,Evelyn Cole,fedex,automobile parts,ev bike,two day,south,cold,26.4,16.29,47:42.0,50:36.0,no,delivered,5,180.87
25348,William Giles,blue dart,fragile items,ev van,express,central,foggy,217.2,9.75,58:54.0,45:42.0,yes,delayed,3,1165.25
25349,Ms. Laura Lindsey,ecom express,documents,ev van,two day,south,clear,14.2,3.63,45:42.0,49:24.0,no,delivered,3,95.6674
25350,Jeffrey Hernandez,ecom express,cosmetics,truck,same day,west,hot,216.2,40.34,29:18.0,29:36.0,no,delivered,5,1302.02
25351,Debra Morrison,ekart,clothing,van,standard,south,rainy,283.7,8.19,40:00.0,40:24.0,no,delivered,5,1443.07
25352,Erika Carpenter,dhl,furniture,van,express,south,stormy,113,45.77,46:18.0,35:18.0,yes,delayed,3,752.31
25353,Misty Rice,dhl,electronics,bike,standard,east,clear,248.6,4.07,34:54.0,36:54.0,no,delivered,3,1255.21
25354,William Gallegos,delhivery,clothing,truck,same day,east,foggy,294.9,15.86,55:48.0,37:30.0,yes,delayed,3,1622.08
25355,Kevin Huerta,amazon logistics,cosmetics,truck,same day,west,hot,30.6,46.12,11:00.0,11:06.0,no,delivered,5,391.36
25356,George Martin DDS,amazon logistics,groceries,ev van,standard,south,clear,28.8,22.89,14:18.0,14:54.0,no,delivered,4,212.67
25357,Mrs. Jennifer Ruiz,ekart,clothing,scooter,same day,north,hot,150.5,0.67,20:18.0,23:00.0,no,delivered,3,854.39
25358,Angela Smith,fedex,automobile parts,ev bike,express,north,clear,291.2,5.47,52:54.0,53:06.0,no,delivered,4,1522.41
25359,Ashley Alvarez DVM,dhl,automobile parts,scooter,standard,north,stormy,199,20.42,31:48.0,31:54.0,no,delivered,5,1056.26
25360,Maria Adams,ekart,documents,bike,standard,central,cold,68,47.21,17:54.0,18:48.0,no,delivered,5,481.63
25361,Paul Hurley,ekart,pharmacy,van,same day,north,cold,96.6,2.29,15:42.0,17:42.0,no,delivered,3,589.87
25362,Jaclyn Long,delhivery,documents,ev van,two day,central,rainy,14.3,45.33,48:54.0,49:24.0,no,delivered,3,207.49
25363,Scott Edwards,amazon logistics,fragile items,van,same day,west,rainy,57.1,21.54,25:06.0,13:42.0,yes,delayed,2,450.12
25364,Stephen Simon,shadowfax,cosmetics,scooter,same day,north,rainy,235.4,28.13,42:00.0,31:30.0,yes,delayed,3,1361.39
25365,Dawn Alexander,ecom express,groceries,scooter,two day,south,foggy,295.7,21.02,13:36.0,17:36.0,no,delivered,5,1541.56
25366,Claudia Jordan,delhivery,automobile parts,ev bike,same day,west,foggy,276.8,21.89,51:30.0,35:42.0,yes,delayed,3,1549.67
25367,Paul Edwards,shadowfax,cosmetics,scooter,two day,east,clear,85.1,31.74,55:48.0,56:30.0,no,delivered,3,520.72
25368,Alan Nguyen,shadowfax,clothing,scooter,same day,central,foggy,278.3,29.83,42:00.0,35:48.0,yes,delayed,2,1580.99
25369,Nathan Nelson,shadowfax,groceries,scooter,standard,east,foggy,63.7,33.93,14:00.0,18:24.0,no,delivered,5,420.29
25370,Lawrence Hernandez,ecom express,fragile items,bike,same day,south,clear,67.7,10.74,13:30.0,14:48.0,no,delivered,5,470.72
25371,Richard Bauer,dhl,furniture,ev bike,same day,south,clear,39.5,43.1,10:30.0,12:00.0,no,delivered,4,426.8
25372,Virginia Martinez,blue dart,electronics,scooter,express,west,clear,213.3,39.63,42:00.0,45:18.0,no,delivered,3,1235.39
25373,Lawrence Adkins,delhivery,cosmetics,scooter,same day,west,rainy,76.9,3.85,15:00.0,15:42.0,no,delivered,3,496.05
25374,Philip Munoz,fedex,furniture,scooter,standard,west,foggy,143.1,19.21,24:30.0,26:18.0,no,delivered,3,773.13
25375,Chad Morales,blue dart,documents,ev bike,express,north,rainy,98,13.95,51:36.0,33:48.0,yes,delayed,2,581.85
25376,Brianna Burgess,blue dart,fragile items,ev van,two day,south,cold,37.7,6.4,50:12.0,51:48.0,no,delivered,5,207.7
25377,Allison Davis,blue dart,fragile items,ev bike,standard,west,stormy,56.7,34.68,14:24.0,17:42.0,no,delivered,4,387.54
25378,Danny Haley,ekart,pharmacy,truck,same day,south,hot,48.5,48.02,12:12.0,12:48.0,no,delivered,4,486.56
25379,Olivia Carpenter,blue dart,cosmetics,ev bike,same day,west,rainy,68.2,5.99,12:18.0,14:48.0,no,delivered,5,458.97
25380,Lisa Patterson,fedex,documents,scooter,same day,central,rainy,104,9.13,25:30.0,18:24.0,yes,delayed,3,647.39
25381,Billy Tate,shadowfax,cosmetics,ev van,two day,south,clear,152.9,27.34,02:06.0,03:18.0,no,delivered,5,846.52
25382,Benjamin Neal,ekart,automobile parts,truck,standard,south,foggy,65.8,43.53,18:06.0,18:36.0,no,delivered,5,459.59
25383,Leslie Wilson,blue dart,documents,ev van,standard,west,hot,197.5,45.73,30:54.0,31:48.0,no,delivered,5,1124.69
25384,Jamie Snyder,shadowfax,automobile parts,scooter,express,west,rainy,78.6,21.95,51:30.0,31:54.0,yes,delayed,3,508.85
25385,Jared Martinez,delhivery,electronics,bike,standard,south,rainy,60.9,13.29,13:12.0,18:06.0,no,delivered,5,344.37
25386,Hannah Steele,xpressbees,furniture,ev bike,standard,east,clear,267.9,23.71,36:00.0,38:48.0,no,delivered,5,1410.63
25387,Jessica Berry,dhl,electronics,scooter,same day,east,rainy,71.8,38.92,14:42.0,15:12.0,no,delivered,5,575.76
25388,Sarah Murphy MD,dhl,furniture,scooter,express,central,clear,91.7,2.86,29:30.0,33:12.0,no,delivered,4,517.08
25389,Amy Mccoy,ekart,pharmacy,ev bike,two day,west,stormy,143.7,40.11,02:24.0,02:24.0,no,delivered,5,838.83
25390,Michael Woodard,ekart,fragile items,truck,two day,north,rainy,269.2,2.18,14:12.0,14:54.0,no,delivered,4,1352.54
25391,Katherine Moore,blue dart,clothing,ev bike,same day,north,cold,249.7,21.52,32:54.0,33:00.0,no,delivered,4,1413.06
25392,Mr. Aaron Ford,shadowfax,fragile items,scooter,two day,central,hot,68.9,49.12,54:24.0,54:54.0,no,delivered,5,491.86
25393,Donna Mccarty,blue dart,automobile parts,bike,express,west,hot,4.1,44.35,41:12.0,24:24.0,yes,delayed,2,203.55
25394,Mr. Samuel Thomas,xpressbees,electronics,van,same day,central,foggy,116.2,5.85,19:00.0,19:36.0,no,delivered,4,698.55
25395,Steven Olson,ekart,automobile parts,ev van,two day,north,hot,113.4,38.56,58:54.0,59:18.0,no,delivered,5,682.68
25396,Kevin Becker,shadowfax,automobile parts,truck,standard,east,stormy,63,2.69,18:00.0,18:18.0,no,delivered,5,323.07
25397,Melody Castro,fedex,electronics,ev van,same day,north,stormy,167.4,45.96,29:00.0,24:42.0,yes,delayed,2,1074.88
25398,Adam Drake,shadowfax,electronics,ev van,two day,east,cold,274.9,20.89,14:42.0,15:30.0,no,delivered,5,1437.17
25399,Hector Rodriguez,xpressbees,cosmetics,ev van,same day,south,rainy,16.1,44.03,08:24.0,09:36.0,no,delivered,5,312.59
25400,Douglas Brown,shadowfax,groceries,van,two day,south,stormy,228.7,8.34,09:54.0,10:54.0,no,delivered,5,1168.52
25401,Scott Sanchez,amazon logistics,documents,scooter,standard,south,stormy,38.1,38.07,14:24.0,15:48.0,no,delivered,4,304.71
25402,Lisa Osborne,ekart,groceries,ev van,express,north,cold,254.6,3.51,48:36.0,49:30.0,no,delivered,4,1333.53
25403,Mark Wilcox,xpressbees,groceries,truck,standard,north,hot,229.1,33.1,32:24.0,34:54.0,no,delivered,4,1244.8
25404,Andrew Calderon,dhl,automobile parts,scooter,same day,east,clear,182.3,40.1,39:36.0,26:12.0,yes,delayed,2,1131.8
25405,Kara Singleton,shadowfax,documents,van,same day,south,rainy,260.6,22.71,46:54.0,34:06.0,yes,delayed,3,1471.13
25406,Charles Stein,fedex,electronics,ev bike,standard,south,clear,214.3,43.88,29:00.0,33:24.0,no,delivered,5,1203.14
25407,Joshua King,ecom express,fragile items,van,two day,west,cold,269.3,46.58,12:48.0,14:54.0,no,delivered,5,1486.24
25408,Martha Bailey,ekart,fragile items,ev bike,same day,east,stormy,178.8,19.88,44:36.0,25:54.0,yes,delayed,2,1053.64
25409,Anthony Frey,fedex,automobile parts,scooter,two day,central,hot,57.6,43.03,53:06.0,53:48.0,no,delivered,4,417.09
25410,Mary Clark,blue dart,automobile parts,scooter,same day,west,stormy,146.1,20.19,37:54.0,22:36.0,yes,delayed,3,891.07
25411,Jennifer Clark,shadowfax,electronics,bike,two day,central,stormy,78,36.87,55:24.0,55:48.0,no,delivered,5,500.61
25412,Sandra Sullivan,delhivery,cosmetics,ev van,standard,west,clear,278,44.97,37:42.0,39:48.0,no,delivered,3,1524.91
25413,Shawna Silva,dhl,documents,ev van,same day,central,foggy,92.8,33.13,14:48.0,17:18.0,no,delivered,4,663.39
25414,Jennifer Hampton,delhivery,groceries,scooter,standard,west,hot,177.9,11.61,29:12.0,29:48.0,no,delivered,4,924.33
25415,Kevin Patrick,ekart,furniture,truck,same day,west,hot,124.6,4.49,16:06.0,20:30.0,no,delivered,4,736.47
25416,Loretta Roberts,fedex,automobile parts,ev bike,express,south,foggy,27.6,10.39,34:24.0,26:48.0,yes,delayed,3,219.17
25417,Jonathan Bean,ekart,furniture,truck,same day,west,cold,67.3,13.13,12:54.0,14:42.0,no,delivered,3,475.89
25418,Bradley Schultz,dhl,documents,truck,standard,east,rainy,48.7,35.49,12:00.0,16:54.0,no,delivered,5,349.97
25419,Mark Gallegos,blue dart,electronics,scooter,express,south,rainy,123.7,42.49,45:36.0,36:24.0,yes,failed,1,795.97
25420,Christina Sweeney,xpressbees,pharmacy,bike,express,north,hot,142.7,4.53,36:24.0,38:18.0,no,delivered,3,777.09
25421,Sheila Mcgee,amazon logistics,fragile items,ev van,standard,central,clear,82.1,49.3,19:12.0,20:12.0,no,delivered,4,558.4
25422,Chad Bowman,fedex,cosmetics,ev van,standard,south,stormy,266.8,4.34,33:30.0,38:42.0,no,delivered,4,1347.02
25423,Martha Smith,delhivery,automobile parts,ev van,two day,south,stormy,26.9,29.13,43:54.0,50:42.0,no,delivered,3,221.89
25424,Jackie Jones,delhivery,electronics,bike,express,west,rainy,130.1,29.08,49:36.0,37:00.0,yes,failed,1,787.74
25425,Jeremy Alvarez,xpressbees,groceries,ev bike,standard,west,foggy,18.5,41.31,12:24.0,13:48.0,no,delivered,4,216.43
25426,Jerry Austin,ecom express,pharmacy,scooter,standard,west,foggy,203.7,0.67,31:48.0,32:24.0,no,delivered,5,1020.27
25427,Andrea Hamilton,amazon logistics,fragile items,scooter,two day,west,rainy,106.2,22.12,57:24.0,58:36.0,no,delivered,5,597.36
25428,Dana Sanchez,dhl,documents,van,standard,central,hot,253.7,2.55,36:06.0,37:24.0,no,delivered,5,1276.15
25429,Angela Stewart,fedex,cosmetics,scooter,two day,central,foggy,221.9,23.34,09:30.0,10:12.0,no,delivered,4,1179.52
25430,David Lewis,blue dart,clothing,truck,standard,east,rainy,107.6,23.88,20:42.0,22:48.0,no,delivered,5,609.64
25431,Jeffrey Watkins,delhivery,pharmacy,truck,standard,north,stormy,285.7,1.62,36:48.0,40:36.0,no,delivered,4,1433.36
25432,Karen Yoder,xpressbees,cosmetics,ev van,two day,north,stormy,173.8,18.63,02:36.0,05:24.0,no,delivered,4,924.89
25433,Patrick Wheeler,dhl,fragile items,ev bike,standard,south,rainy,105.4,24,22:00.0,22:30.0,no,delivered,4,599
25434,David Rice,fedex,furniture,ev bike,two day,east,clear,117.5,37.08,56:00.0,59:48.0,no,delivered,3,698.74
25435,Ann Dean,dhl,furniture,ev van,same day,east,foggy,208.1,29.04,38:36.0,28:48.0,yes,failed,2,1227.62
25436,Kathryn Dillon,ekart,fragile items,van,two day,west,cold,133.9,32.69,01:12.0,01:24.0,no,delivered,4,767.57
25437,David Hines,ecom express,furniture,bike,same day,west,foggy,194.8,37.42,26:00.0,27:30.0,no,delivered,5,1186.26
25438,Andrew Holder,amazon logistics,groceries,ev van,two day,west,rainy,80.8,47.12,56:00.0,56:06.0,no,delivered,5,545.36
25439,Crystal Richards,xpressbees,documents,van,same day,west,rainy,65.1,20.3,12:24.0,14:30.0,no,delivered,5,486.4
25440,Jeffrey Lee,dhl,cosmetics,van,standard,central,hot,179.8,24.17,28:30.0,30:00.0,no,delivered,5,971.51
25441,William Frank,xpressbees,cosmetics,van,express,north,clear,97.9,49.52,29:00.0,33:48.0,no,delivered,4,689.02
25442,Steven Ross,dhl,furniture,ev van,standard,south,stormy,253.2,17.38,36:00.0,37:18.0,no,delivered,3,1318.14
25443,Isaac Watson,fedex,clothing,van,two day,central,rainy,256.8,35.07,12:18.0,13:42.0,no,delivered,5,1389.21
25444,Jose Allen,blue dart,clothing,ev bike,express,north,clear,100,44.86,32:24.0,34:00.0,no,delivered,4,684.58
25445,John Lee,xpressbees,documents,ev bike,same day,east,clear,26.2,9.94,09:42.0,10:36.0,no,delivered,4,260.82
25446,Kathleen Mendez,delhivery,electronics,truck,two day,west,foggy,115.3,10.1,55:12.0,59:30.0,no,delivered,3,606.8
25447,Wayne Jackson,xpressbees,furniture,truck,same day,central,clear,45.5,27.17,12:12.0,12:36.0,no,delivered,4,409.01
25448,Matthew Farley,shadowfax,groceries,bike,two day,central,cold,274.2,39.25,12:18.0,15:24.0,no,delivered,4,1488.75
25449,Samantha Noble,delhivery,groceries,ev van,two day,central,stormy,228.8,28.41,09:12.0,10:54.0,no,delivered,5,1229.23
25450,Craig Raymond,fedex,automobile parts,van,standard,north,foggy,70.4,1.42,16:12.0,19:00.0,no,delivered,5,356.26
25451,Sean Becker,ekart,documents,scooter,two day,central,cold,169.3,24.87,04:00.0,04:54.0,no,delivered,4,921.11
25452,Lori Sherman,fedex,fragile items,scooter,standard,east,hot,91.8,17.01,19:48.0,21:12.0,no,delivered,4,510.03
25453,Tammy Davis,delhivery,clothing,van,same day,west,rainy,247.5,17.02,47:42.0,32:48.0,yes,delayed,2,1388.56
25454,Ronald Bauer,xpressbees,pharmacy,truck,same day,south,hot,297.1,3.41,56:42.0,37:42.0,yes,failed,1,1601.73
25455,Olivia Berry,fedex,fragile items,truck,two day,west,cold,191.9,47,06:42.0,07:12.0,no,delivered,5,1100.5
25456,Richard Crawford,dhl,fragile items,ev van,standard,north,clear,53.4,39.68,14:24.0,17:18.0,no,delivered,5,386.04
25457,Michelle Wells,amazon logistics,pharmacy,ev bike,two day,east,foggy,53.6,2.17,51:36.0,53:24.0,no,delivered,5,274.51
25458,Tonya Harding,shadowfax,clothing,van,same day,north,cold,169.8,20.53,22:54.0,25:00.0,no,delivered,4,1010.59
25459,Shannon Jones,shadowfax,groceries,ev bike,two day,east,stormy,200.9,5.71,07:12.0,08:06.0,no,delivered,5,1021.63
25460,Kelly Harris,blue dart,groceries,ev bike,two day,central,cold,286.5,24.76,15:12.0,16:36.0,no,delivered,3,1506.78
25461,Bryan Mendoza,fedex,fragile items,ev van,two day,east,foggy,89.8,10.87,56:00.0,57:00.0,no,delivered,4,481.61
25462,Ashley Hall,xpressbees,groceries,bike,standard,north,clear,70.3,2.83,14:24.0,19:00.0,no,delivered,5,359.99
25463,Joseph Landry,ecom express,fragile items,truck,standard,east,cold,191.4,41.72,28:36.0,31:06.0,no,delivered,3,1082.16
25464,Nathaniel Gomez,shadowfax,automobile parts,truck,standard,south,foggy,181.8,14.49,29:30.0,30:12.0,no,delivered,3,952.47
25465,Destiny Nash,blue dart,electronics,scooter,two day,south,stormy,168,40.94,03:00.0,04:48.0,no,delivered,5,962.82
25466,Joel Tanner,xpressbees,automobile parts,truck,same day,east,foggy,211.4,15.83,43:12.0,29:06.0,yes,delayed,2,1204.49
25467,Kyle Garza,delhivery,pharmacy,ev bike,two day,south,stormy,162.7,42.45,04:18.0,04:18.0,no,delivered,4,940.85
25468,Anthony Terry,ekart,pharmacy,bike,express,south,cold,11.6,6.27,32:36.0,25:12.0,yes,delayed,2,126.81
25469,Brenda Simpson,ecom express,documents,ev van,same day,north,foggy,83.5,21.69,16:24.0,16:24.0,no,delivered,5,582.57
25470,Daniel Francis,amazon logistics,groceries,ev van,standard,west,cold,266.5,45.49,36:36.0,38:36.0,no,delivered,5,1468.97
25471,Peggy Green,ecom express,furniture,scooter,same day,west,hot,204.3,15.64,26:24.0,28:24.0,no,delivered,4,1168.42
25472,Anthony Stewart,dhl,clothing,scooter,two day,central,clear,211.9,7.32,08:48.0,09:12.0,no,delivered,4,1081.46
25473,Sarah Sosa,xpressbees,cosmetics,scooter,same day,east,cold,147.9,28.74,21:54.0,22:48.0,no,delivered,5,925.72
25474,Jon Livingston,xpressbees,cosmetics,bike,two day,north,stormy,130.8,19.83,58:36.0,01:06.0,no,delivered,5,713.49
25475,Ashley Moreno,ekart,electronics,bike,same day,south,rainy,242.2,5.48,43:12.0,32:12.0,yes,delayed,2,1327.44
25476,Sarah Maddox,ecom express,clothing,scooter,express,central,stormy,280,2.48,06:54.0,52:00.0,yes,delayed,3,1457.44
25477,Lindsey Golden,ecom express,furniture,truck,standard,west,clear,42.3,42.5,15:24.0,16:12.0,no,delivered,4,339
25478,Katie Mcneil,delhivery,cosmetics,ev bike,standard,east,cold,41,40.24,15:00.0,16:06.0,no,delivered,4,325.72
25479,Holly Salazar,xpressbees,documents,truck,same day,central,cold,15.6,6.8,09:30.0,09:36.0,no,delivered,3,198.4
25480,Joshua Walker,fedex,fragile items,truck,express,south,cold,61.9,48.34,26:00.0,30:12.0,no,delivered,4,504.52
25481,Jonathan Parker,xpressbees,furniture,bike,express,north,hot,244.7,6.03,59:12.0,48:30.0,yes,delayed,2,1291.59
25482,Edward Bryant,fedex,furniture,ev van,same day,west,cold,168,8.69,21:48.0,24:48.0,no,delivered,4,966.07
25483,Charles Martin,ekart,electronics,scooter,same day,central,clear,127.5,39.9,19:36.0,20:48.0,no,delivered,5,857.2
25484,Dennis Santana,delhivery,pharmacy,van,two day,north,cold,150.1,23.69,02:00.0,03:00.0,no,delivered,5,821.57
25485,Loretta Miller,fedex,fragile items,truck,two day,north,rainy,262.4,18.29,13:24.0,14:12.0,no,delivered,5,1366.87
25486,Amber Zhang,amazon logistics,clothing,bike,standard,west,cold,245.1,3.53,33:00.0,36:30.0,no,delivered,4,1236.09
25487,Devon Moore,amazon logistics,furniture,van,standard,west,hot,231.3,37.91,34:18.0,35:06.0,no,delivered,3,1270.23
25488,Matthew Murray,ekart,electronics,ev van,two day,north,hot,59.8,13.18,54:00.0,54:00.0,no,delivered,5,338.54
25489,Alison Short,amazon logistics,clothing,scooter,two day,central,cold,201.5,45.19,06:36.0,08:12.0,no,delivered,4,1143.07
